index,Name.x,Hall.of.Fame.Class,Year.Drafted,RGP,RMIN,RPTS,RFGM,RFGA,RFG.,RX3P.Made,RX3PA,RX3P.,RFTM,RFTA,RFT.,ROREB,RDREB,RREB,RAST,RSTL,RBLK,RTOV,REFF,HOF,birth_year,pos,age,experience,lg,tm,ts_percent,x3p_ar,f_tr,orb_percent,drb_percent,trb_percent,ast_percent,stl_percent,blk_percent,tov_percent,usg_percent,ows,dws,ws,ws_48,obpm,dbpm,bpm,vorp
100,Brook Steppe,NA,1982,62,9.8,4,1.4,2.8,47.7,0,0.1,14.3,1.2,1.6,76,0.4,0.8,1.2,1.1,0.4,0.1,0.9,3.9,0,NA,SG,23,1,NBA,KCK,0.557,0.04,0.568,4.5,8.6,6.5,14,1.9,0.3,20,17.4,0.5,0.5,1.1,0.084,-1.8,0.2,-1.6,0.1
102,Bryan Warrick,NA,1982,43,16.9,4,1.5,4,38,0,0.1,0,1,1.3,73.7,0.3,1.3,1.6,2.9,0.5,0.2,1.6,4.7,0,NA,PG,23,1,NBA,WSB,0.439,0.029,0.333,2.3,8.3,5.3,23.3,1.4,0.6,26.6,15.2,-0.9,1,0.1,0.008,-5.1,0.8,-4.3,-0.4
103,Chris Engler,NA,1982,54,6.8,1.5,0.7,1.7,40.4,0,0,0,0.1,0.3,31.3,0.8,1.1,1.9,0.2,0.1,0.3,0.4,2.4,0,NA,C,23,1,NBA,GSW,0.401,0,0.17,12.2,18.5,15.3,3.7,0.9,2.6,19.2,13.3,-0.3,0.3,0,-0.006,-6.2,-0.9,-7.1,-0.5
104,Clark Kellogg,NA,1982,81,34.1,20.1,8.4,17.5,47.9,0,0.2,22.2,3.2,4.3,74.1,4.2,6.4,10.6,2.8,1.7,0.5,2.7,22.8,0,NA,PF,21,1,NBA,IND,0.516,0.013,0.248,12.6,21.3,16.8,11.7,2.4,0.9,12.1,25.5,4.4,2.4,6.8,0.119,2.1,-1.2,0.9,2
107,Craig Hodges,NA,1982,76,26.6,9.9,4.2,9.3,45.2,0.3,1.2,22.2,1.2,1.7,72.3,0.7,0.9,1.6,3.6,1.1,0.1,2.1,8.6,0,NA,SG,22,1,NBA,SDC,0.493,0.128,0.185,2.8,4.2,3.4,18,1.9,0.1,17.5,17.7,0.6,0.2,0.8,0.018,-1.9,-1.7,-3.5,-0.8
109,Dave Batton,NA,1982,54,10.3,3.3,1.6,3.5,44.5,0,0.1,0,0.1,0.3,47.1,0.8,1.4,2.2,0.5,0.3,0.2,0.5,3.9,0,NA,C,26,1,NBA,WSB,0.448,0.016,0.089,8.8,14.8,11.8,7.6,1.3,1.3,12.4,16.8,-0.2,0.9,0.7,0.062,-2.5,0.7,-1.8,0
110,David Thirdkill,NA,1982,49,10.6,4,1.5,3.5,43.5,0,0.1,14.3,0.9,1.6,57.7,0.6,0.9,1.5,0.7,0.4,0.1,1,3,0,NA,SF,22,1,NBA,PHO,0.475,0.041,0.459,6.2,8.9,7.6,9.1,1.7,0.4,19,19.8,-0.4,0.7,0.3,0.023,-5,-0.4,-5.5,-0.5
112,Ed Nealy,NA,1982,82,20,4.4,1.8,3,59.5,0,0,0,0.9,1.4,61.4,2.1,3.8,5.9,0.8,0.8,0.1,0.6,9.7,0,NA,PF,22,1,NBA,KCK,0.612,0,0.462,11.2,20.7,16,4.4,1.9,0.4,14.6,8.1,2.6,2.1,4.7,0.137,-0.2,0.9,0.6,1.1
116,Jerry Eaves,NA,1982,82,19.4,9.3,3.4,7,48.7,0,0.1,12.5,2.4,3,81,0.4,1.1,1.5,2.6,0.6,0,1.9,8,0,NA,PG,23,1,NBA,UTA,0.557,0.014,0.43,2.2,5.5,3.9,18.5,1.4,0.1,18.2,20.6,1.2,0.8,2,0.061,-1,-1.7,-2.7,-0.3
117,Jim Johnstone,NA,1982,23,8.3,1.3,0.5,1.3,36.7,0,0,0,0.4,0.9,45,0.7,1.3,2,0.5,0.1,0.3,0.7,2.3,0,NA,PF-C,22,1,NBA,TOT,0.399,0,0.667,8.2,17.2,12.7,6.8,0.7,1.9,27.9,11,-0.2,0.2,-0.1,-0.02,-4.4,0,-4.4,-0.2
121,LaSalle Thompson,NA,1982,71,13.9,5.4,2.1,4,51.2,0,0,0,1.3,1.9,65,1.9,3.4,5.3,0.5,0.6,0.9,1.4,8.6,0,NA,C,21,1,NBA,KCK,0.551,0.003,0.477,14.6,26.5,20.5,4.2,1.8,3.5,21.7,17.3,0.5,1.7,2.3,0.11,-1.9,0.8,-1.1,0.2
123,Linton Townes,NA,1982,55,9.4,4.5,1.9,4.3,44.9,0.2,0.5,36,0.5,0.7,73.7,0.5,0.6,1.2,0.6,0.3,0.1,0.6,3.5,0,NA,SF,23,1,NBA,POR,0.493,0.107,0.162,6.5,7.6,7.1,8.9,1.8,0.5,11.6,22.3,0.2,0.4,0.7,0.064,-1.8,-1,-2.8,-0.1
125,Mark Eaton,NA,1982,81,18.9,4.3,1.8,4.4,41.4,0,0,0,0.7,1.1,65.6,1.1,4.6,5.7,1.4,0.3,3.4,1.7,10.4,0,NA,C,26,1,NBA,UTA,0.447,0.003,0.255,5.9,24.4,15.4,9.2,0.7,9.2,26.3,13.6,-2.1,2.9,0.8,0.026,-4.8,4.3,-0.5,0.6
126,Mark McNamara,NA,1982,36,5.1,2.2,0.8,1.8,45.3,0,0,0,0.6,1.3,44.4,0.9,1.2,2.1,0.2,0.1,0.1,1,2,0,NA,C,23,1,NBA,PHI,0.465,0,0.703,20.6,23.3,22,5.1,0.8,0.9,30.1,26.1,-0.5,0.3,-0.2,-0.056,-6.7,-1.7,-8.4,-0.4
128,Oliver Robinson,NA,1982,35,4.2,2.9,1,2.8,36.1,0,0.3,9.1,0.9,1.3,66.7,0.2,0.3,0.5,0.6,0.1,0.1,0.4,1.6,0,NA,SG,22,1,NBA,SAS,0.432,0.113,0.464,4.6,7.9,6.3,20.5,1.3,0.7,10,35.2,0,0.1,0.1,0.018,-3.1,-1.9,-5,-0.1
129,Paul Pressey,NA,1982,79,19.3,6.7,2.7,5.9,45.7,0,0.1,11.1,1.3,2.2,59.7,1.1,2.5,3.6,2.6,1.3,0.6,2,8.6,0,NA,SG,24,1,NBA,MIL,0.489,0.019,0.378,6.3,13.6,10.1,18.3,3.1,1.7,23,19.1,-0.9,2.8,2,0.062,-1.5,2.2,0.8,1.1
131,Richard Anderson,NA,1982,78,16.3,5.2,2.2,5.5,40.4,0.1,0.2,36.8,0.6,0.9,69.6,1.4,2.1,3.5,1.5,0.7,0.3,1.2,6.5,0,NA,C,22,1,NBA,SDC,0.437,0.044,0.16,9.2,15.6,12.2,12.1,2.1,1.2,16.8,16.9,-0.3,0.8,0.5,0.017,-2.1,-0.5,-2.6,-0.2
133,Ricky Pierce,NA,1982,39,6.8,2.2,0.8,2.3,37.5,0,0.2,14.3,0.5,0.8,56.3,0.4,0.5,0.9,0.4,0.2,0.1,0.5,1.5,0,NA,SG,23,1,NBA,DET,0.416,0.08,0.364,5.8,8,6.9,6.7,1.4,0.8,15,17.5,-0.3,0.2,-0.1,-0.02,-5,-1,-5.9,-0.3
134,Rob Williams,NA,1982,74,19.5,7,2.6,6.3,40.8,0,0.2,13.3,1.8,2.4,75.3,0.5,1.3,1.8,4.9,1.2,0.2,2.5,8.2,0,NA,PG,21,1,NBA,DEN,0.473,0.032,0.372,2.6,7,4.8,28.8,2.6,0.4,25.4,18.7,-0.8,0.7,-0.1,-0.004,-2.8,-1.3,-4.1,-0.8
135,Rod Higgins,NA,1982,82,26.8,10.3,3.8,8.5,44.8,0.2,0.5,31.7,2.5,3.2,79.2,1.9,2.5,4.5,2.1,0.8,0.8,1.6,11.6,0,NA,SF,23,1,NBA,CHI,0.521,0.059,0.378,7.7,10.1,8.9,10.7,1.4,1.6,13.5,16.6,2.7,1.2,3.8,0.083,-0.1,-0.3,-0.4,0.9
136,Rory White,NA,1982,65,9.6,5,2,3.6,54.3,0,0,0,1.1,1.7,64.2,0.7,0.9,1.6,0.5,0.3,0,0.8,4.3,0,NA,SF,23,1,NBA,PHO,0.575,0.004,0.466,8.7,9.8,9.3,6.9,1.2,0.2,15.3,21.7,0.8,0.7,1.5,0.118,0.3,-1.3,-1.1,0.2
137,Russ Schoene,NA,1982,77,15.9,6.2,2.7,5.6,47.6,0,0.1,25,0.8,1.1,73.5,1.2,2.1,3.3,0.8,0.3,0.3,1.1,6.6,0,NA,PF,22,1,NBA,TOT,0.505,0.009,0.191,8.4,13.7,11.1,6.4,1,1,14.7,17.8,0.6,1.1,1.7,0.066,-2.5,-0.9,-3.5,-0.4
141,Terry Teagle,NA,1982,73,23.4,10.4,4.5,10.6,42.8,0.1,0.4,34.5,1.2,1.7,69.6,1,1.6,2.7,2.1,0.7,0.3,1.9,7.6,0,NA,SG,22,1,NBA,HOU,0.458,0.037,0.161,4.4,8,6.1,13.5,1.5,0.6,14.2,22.7,-1.4,0.6,-0.8,-0.022,-2.6,-1.6,-4.2,-1
144,Bob Hansen,NA,1983,55,7.6,2.7,1.2,2.6,44.8,0,0.1,0,0.3,0.5,64.3,0.2,0.6,0.9,0.8,0.3,0.1,0.6,2.4,0,NA,SG,23,1,NBA,UTA,0.47,0.055,0.193,3.5,8.3,6,13.9,1.6,0.5,18.2,18.3,-0.4,0.3,-0.1,-0.008,-4.9,-0.7,-5.6,-0.4
145,Bruce Kuczenski,NA,1983,15,7.9,1.9,0.7,2.5,27,0,0,0,0.5,0.8,66.7,0.5,1.1,1.5,0.5,0.1,0.1,1,1,0,NA,PF,22,1,NBA,TOT,0.331,0,0.324,6.6,15.1,10.9,8.6,0.4,0.5,26.2,19.7,-0.5,0.1,-0.4,-0.152,-5.3,-0.7,-6,-0.3
146,Byron Scott,NA,1983,74,22.1,10.6,4.5,9.3,48.4,0.1,0.5,23.5,1.5,1.9,80.6,0.7,1.5,2.2,2.4,1.1,0.3,1.6,9.9,0,NA,SG,22,1,NBA,LAL,0.525,0.049,0.201,3.7,7.3,5.7,14,2.3,0.6,13.4,21.3,1.1,1.5,2.7,0.079,-1.5,0,-1.5,0.2
148,Dale Ellis,NA,1983,67,15.8,8.2,3.4,7.4,45.6,0.2,0.4,41.4,1.3,1.8,71.9,1.6,2.1,3.7,0.8,0.6,0.1,1.2,7.8,0,NA,SF,23,1,NBA,DAL,0.503,0.059,0.245,11.6,15.8,13.7,7.6,1.9,0.5,12.5,24.6,0.5,1,1.5,0.066,-0.8,-1.6,-2.4,-0.1
149,Dane Suttle,NA,1983,40,11.7,6.5,2.7,5.4,50.9,0,0.1,0,1,1.2,85.1,0.5,0.6,1.2,1.2,0.5,0,0.8,5.7,0,NA,SG,22,1,NBA,KCK,0.55,0.014,0.22,5,6.2,5.6,14.9,2,0,12,22.9,0.6,0.3,0.9,0.094,0,-0.4,-0.4,0.2
150,Darrell Walker,NA,1983,82,16.1,7.9,2.6,6.3,41.7,0,0.2,26.7,2.5,3.2,79.1,0.9,1.1,2,3.5,1.6,0.2,2.4,8.4,0,NA,PG,22,1,NBA,NYK,0.508,0.029,0.508,6.8,8.5,7.7,31.1,4.6,0.7,23.4,26.1,-0.4,2.7,2.3,0.083,-0.5,2.3,1.8,1.3
151,Darren Daye,NA,1983,75,15.7,6.1,2.4,5.4,44.1,0,0.1,0,1.3,1.8,71.4,1.2,1.3,2.5,2.3,0.5,0.2,1.3,6.8,0,NA,SF,23,1,NBA,WSB,0.488,0.015,0.326,9,9.7,9.3,21.8,1.6,0.6,17.1,20.5,0.2,1.1,1.3,0.053,-1.1,0,-1.2,0.2
152,Derek Harper,NA,1983,82,20.9,5.7,2.4,5.5,44.3,0,0.3,11.5,0.8,1.2,67.3,0.6,1.5,2.1,2.9,1.2,0.3,1.4,7.3,0,NA,PG,22,1,NBA,DAL,0.475,0.058,0.217,3.6,8.1,5.8,17.7,2.7,0.7,18.3,14.7,-0.3,1.5,1.3,0.035,-2.3,1,-1.3,0.3
155,Fred Roberts,NA,1983,79,19.4,7.3,2.7,5.1,53.6,0,0.1,25,1.8,2.2,83.7,1.3,2.6,3.8,1.2,0.7,0.5,1.3,9.5,0,NA,PF,23,1,NBA,SAS,0.604,0.01,0.431,7.2,13.8,10.6,7.6,1.5,1.3,17.4,14.5,2,0.9,3,0.093,-1,0.1,-0.9,0.4
158,Howard Carter,NA,1983,55,12.5,6.2,2.6,5.7,45.9,0.1,0.3,26.3,0.9,1.1,77,0.7,0.9,1.6,1.3,0.3,0.1,0.8,5.4,0,NA,SG,22,1,NBA,DEN,0.499,0.06,0.193,5.7,7.5,6.6,13.2,1.2,0.3,10.9,21.1,0.3,0.1,0.4,0.028,-1.6,-2.3,-3.9,-0.3
159,Jeff Malone,NA,1983,81,24.4,12.1,5,11.3,44.4,0.3,0.9,32.4,1.8,2.1,82.6,0.7,1.2,1.9,1.9,0.3,0.2,1.4,8.3,0,NA,SG,22,1,NBA,WSB,0.494,0.081,0.187,3.4,5.8,4.6,12.1,0.6,0.4,10,23.8,0.2,1.1,1.3,0.032,-1.5,-2,-3.5,-0.8
160,Jim Thomas,NA,1983,72,16.9,6.3,2.6,5.6,46.4,0,0.2,9.1,1.1,1.5,72.7,0.8,1.3,2.1,1.8,0.8,0.1,1,6.7,0,NA,SG,23,1,NBA,IND,0.504,0.027,0.273,5.4,8.1,6.8,14.9,2.3,0.3,13.3,17.6,0.4,1.2,1.6,0.065,-1.6,0.2,-1.4,0.2
162,Jon Sundvold,NA,1983,73,17.6,6.9,3,6.7,44.5,0.1,0.5,24.3,0.9,1,88.9,0.3,0.9,1.2,3.3,0.4,0,1.1,6.9,0,NA,PG,22,1,NBA,SEA,0.488,0.076,0.148,2,6,4,26.4,1.1,0,13.5,19.4,0.5,0.6,1.2,0.044,-1.1,-1.7,-2.7,-0.2
163,Larry Micheaux,NA,1983,39,8.5,3.1,1.3,2.3,54.4,0,0,0,0.5,1,53.8,1,1.9,2.9,0.5,0.5,0.3,0.5,5.2,0,NA,PF,23,1,NBA,KCK,0.555,0,0.433,13.5,25.6,19.4,7.7,3,1.9,16.4,15.5,0.3,0.6,0.9,0.13,-0.6,1.3,0.7,0.3
165,Mitchell Wiggins,NA,1983,82,25.9,12.4,4.9,10.9,44.8,0.1,0.4,24.1,2.6,3.5,74.2,1.7,2.3,4,2.3,1.3,0.1,1.7,11.5,0,NA,SG,24,1,NBA,CHI,0.501,0.033,0.322,7.4,10.4,8.9,13.8,2.4,0.3,12,22.5,1.1,2.2,3.3,0.076,-1.3,0.2,-1.1,0.5
166,Pace Mannion,NA,1983,57,8.2,2.1,0.9,2.2,39.7,0.1,0.2,23.1,0.3,0.4,78.3,0.4,0.6,1,0.8,0.4,0,0.4,2.6,0,NA,SF,23,1,NBA,GSW,0.444,0.103,0.183,5,9,6.8,12.8,2.5,0.2,14.5,13.2,0,0.4,0.4,0.04,-3.4,0.9,-2.6,-0.1
167,Paul Thompson,NA,1983,82,21.1,9,3.8,8.1,46.7,0.1,0.5,23.1,1.4,1.8,77.2,1.5,2.3,3.8,1.5,0.8,0.5,0.9,10,0,NA,SF,22,1,NBA,CLE,0.51,0.059,0.225,7.6,13.1,10.2,10.5,2,1.3,9.1,19.3,2,1.8,3.7,0.104,0.3,0.4,0.7,1.2
168,Ralph Sampson,2012,1983,82,32.8,21,8.7,16.7,52.3,0,0,25,3.5,5.3,66.1,3.6,7.6,11.1,2,0.8,2.4,3.6,24,1,NA,C,23,1,NBA,HOU,0.551,0.003,0.317,11.8,24.7,18.3,8.9,1.2,4,15.9,27.1,1.9,4.1,6,0.108,0.5,0.4,0.9,2
169,Randy Breuer,NA,1983,57,8.3,2.9,1.2,3.1,38.4,0,0,0,0.6,0.8,69.6,0.8,1.1,1.9,0.3,0.2,0.7,0.6,3.2,0,NA,C,23,1,NBA,MIL,0.426,0,0.26,12,14.1,13.1,5,1.2,4.7,15.1,20.8,-0.5,0.8,0.3,0.029,-6.1,0.5,-5.6,-0.4
170,Randy Wittman,NA,1983,78,13.7,4.5,2.1,4.1,50.3,0,0.1,40,0.4,0.6,60.9,0.2,0.7,0.9,0.9,0.2,0,0.4,3.9,0,NA,SG,24,1,NBA,ATL,0.517,0.016,0.145,1.5,6.2,3.8,10,0.8,0,8.6,14.9,0.6,0.6,1.2,0.054,-2,-0.9,-3,-0.3
171,Rod Foster,NA,1983,80,17.8,8.3,3.3,7.3,44.8,0.3,1.1,26.2,1.5,1.9,78.7,0.5,1,1.5,2.2,0.7,0.1,1.4,7,0,NA,PG,23,1,NBA,PHO,0.512,0.145,0.267,3.2,6.7,4.9,16.2,1.8,0.4,14.3,21.8,0.6,1,1.6,0.054,-2.1,-0.9,-2.9,-0.3
172,Rodney McCray,NA,1983,79,26.3,10.8,4.2,8.5,49.9,0,0.1,25,2.3,3.2,73.1,2.2,3.5,5.7,2.2,0.7,0.7,1.5,13.4,0,NA,SF,22,1,NBA,HOU,0.546,0.006,0.371,9,14.3,11.6,10.8,1.2,1.4,13.3,17.1,2.7,1.9,4.6,0.106,0.4,0,0.4,1.3
173,Roy Hinson,NA,1983,80,23.2,5.5,2.3,4.6,49.6,0,0,0,0.9,1.5,59,2.2,4.1,6.2,0.9,0.4,1.8,1.4,10.5,0,NA,SF,22,1,NBA,CLE,0.517,0,0.315,10.3,20.5,15.3,5,0.8,4.6,20.5,11.9,0.1,2.4,2.5,0.064,-3.5,1.3,-2.2,-0.1
174,Russell Cross,NA,1983,45,7.9,3.7,1.4,2.5,57.1,0,0,0,0.8,2,41.8,0.8,1,1.8,0.5,0.3,0.2,0.4,3.8,0,NA,C,22,1,NBA,GSW,0.546,0,0.813,10,15.6,12.6,8.8,1.6,1.1,11.1,18.8,0.5,0.3,0.8,0.106,-0.6,-0.2,-0.8,0.1
175,Scooter McCray,NA,1983,47,11.1,2.7,1,2.6,38.8,0,0,0,0.7,1.1,70,1,1.5,2.4,0.9,0.2,0.4,0.7,4.1,0,NA,PF,23,1,NBA,SEA,0.451,0,0.413,9.9,15.2,12.6,10.8,1,2,19.2,14.1,-0.2,0.5,0.3,0.032,-3.5,0.4,-3.1,-0.1
176,Sedale Threatt,NA,1983,45,10.3,3.3,1.4,3.3,41.9,0,0.2,12.5,0.5,0.6,82.1,0.4,0.5,0.9,0.9,0.3,0,0.7,2.7,0,NA,PG,22,1,NBA,PHI,0.462,0.054,0.189,4.3,5.5,4.9,12.4,1.4,0.2,17.1,17.2,-0.3,0.4,0.1,0.012,-4.8,-0.9,-5.7,-0.4
177,Sidney Green,NA,1983,49,13.6,5.2,2,4.7,43.9,0,0,0,1.1,1.6,71.4,1.2,2.4,3.6,0.5,0.4,0.3,1.2,5.7,0,NA,PF,23,1,NBA,CHI,0.487,0,0.338,9.8,20.3,15,5.5,1.3,1.5,18.6,20,-0.6,0.8,0.3,0.02,-5.2,-0.5,-5.7,-0.6
178,Sidney Lowe,NA,1983,78,15.9,4.2,1.4,3.3,41.3,0,0.2,11.1,1.4,1.8,77.7,0.4,1.2,1.6,3.4,1.2,0.1,1.4,6.7,0,NA,PG,24,1,NBA,IND,0.506,0.069,0.537,2.7,8.2,5.4,27.7,3.5,0.2,24.9,14.2,0.1,1.6,1.7,0.066,-2,1.4,-0.6,0.4
179,Steve Stipanovich,NA,1983,81,30,12,4.8,10.1,48,0,0.2,18.8,2.3,3,75.3,1.4,5.5,6.9,2.1,0.9,0.8,2,14.8,0,NA,C,23,1,NBA,IND,0.526,0.02,0.298,5.3,20.2,12.8,9.9,1.4,1.6,14.9,18.4,0.4,3.3,3.6,0.072,-2.1,0.3,-1.8,0.1
181,Thurl Bailey,NA,1983,81,24.8,8.5,3.7,7.3,51.2,0,0,0,1.1,1.4,75.2,1.4,4.3,5.7,1.6,0.5,1.5,1.3,12.6,0,NA,PF,22,1,NBA,UTA,0.539,0,0.198,6.4,17.3,12.1,8.4,0.9,3.1,14.1,14.8,1.3,2.3,3.6,0.086,-1.2,0.7,-0.5,0.8
184,Bernard Thompson,NA,1984,59,9.1,3.3,1.3,3.6,37.3,0,0.1,0,0.7,0.9,76.5,0.6,0.7,1.3,0.9,0.5,0.2,0.6,3.2,0,NA,SF,22,1,NBA,POR,0.42,0.038,0.241,7.8,8.1,8,12.4,2.7,1,13,20,-0.3,0.6,0.2,0.022,-3.8,-0.2,-4,-0.3
185,Charles Barkley,2006,1984,82,28.6,14,5.2,9.5,54.5,0,0.1,16.7,3.6,4.9,73.3,3.2,5.3,8.6,1.9,1.2,1,2.5,18.4,1,NA,PF,21,1,NBA,PHI,0.599,0.008,0.511,12.9,20.8,16.9,9.6,1.9,2,17.9,20,4.2,3.3,7.5,0.154,1.3,0.4,1.7,2.2
186,Charles Jones,NA,1984,78,20.1,8.4,3,5.8,52,0,0.1,0,2.3,3.6,64.8,1.8,3.3,5.1,1.6,0.6,0.8,1.8,10.5,0,1962,C,23,1,NBA,PHO,0.566,0.009,0.619,10.2,18.2,14.3,11.1,1.3,2.2,19.8,18.7,0.8,2.1,2.9,0.089,-0.7,0.4,-0.2,0.7
187,Charlie Sitton,NA,1984,43,7.1,2.1,0.9,2.2,41.5,0,0,0,0.3,0.6,52,0.6,0.8,1.4,0.6,0.2,0.1,0.4,2.4,0,NA,SF,22,1,NBA,DAL,0.433,0.021,0.266,8.8,13.8,11.2,11.1,1.1,1.1,15.3,17.1,-0.2,0.3,0.1,0.008,-4.7,-0.6,-5.3,-0.2
193,Gary Plummer,NA,1984,66,10.6,3.8,1.4,3.5,39.7,0,0.1,25,1,1.4,70.7,0.8,1.2,2,0.4,0.2,0.2,0.8,3.4,0,NA,PF,22,1,NBA,GSW,0.459,0.017,0.397,7.9,14,10.7,4.9,1,1.1,15.5,18,-0.4,0.2,-0.2,-0.012,-5.1,-2.2,-7.3,-0.9
194,Hakeem Olajuwon,2008,1984,82,35.5,20.6,8.3,15.3,53.8,0,0,0,4.1,6.7,61.3,5.4,6.5,11.9,1.4,1.2,2.7,2.9,25.2,1,NA,C,22,1,NBA,HOU,0.564,0,0.438,16.9,20.4,18.7,5.3,1.6,4.3,13.5,23.5,5.3,4.9,10.2,0.168,1.7,0.4,2.1,3
197,Jerome Kersey,NA,1984,77,12.4,6.1,2.3,4.8,47.8,0,0,0,1.5,2.4,64.6,1.2,1.4,2.7,0.8,0.6,0.4,0.9,6.4,0,NA,SF,22,1,NBA,POR,0.524,0.008,0.487,11.1,12.9,12,8.8,2.4,1.7,12.8,21.4,1,1.2,2.2,0.111,-0.9,0.2,-0.7,0.3
198,Jim Petersen,NA,1984,60,11.9,3.2,1.2,2.4,48.6,0,0,0,0.8,1.1,75.8,0.7,1.7,2.5,0.5,0.2,0.5,1.2,4.2,0,NA,PF,22,1,NBA,HOU,0.549,0,0.458,6.9,16.1,11.5,4.8,0.9,2.5,29.1,13.5,-0.5,0.9,0.3,0.023,-5.6,1,-4.6,-0.5
199,John Stockton,2009,1984,82,18.2,5.6,1.9,4.1,47.1,0,0.1,18.2,1.7,2.4,73.6,0.3,1,1.3,5.1,1.3,0.1,1.8,8.8,1,NA,PG,22,1,NBA,UTA,0.548,0.033,0.58,1.9,5.4,3.6,35.9,3.3,0.4,26.4,15.1,0.8,2.3,3.1,0.1,-1.7,1.6,-0.1,0.7
201,Kenny Fields,NA,1984,51,10.5,3.8,1.6,3.7,44,0,0,0,0.5,0.7,75,0.8,0.8,1.6,0.7,0.2,0.2,0.6,3.7,0,NA,SF,22,1,NBA,MIL,0.471,0,0.188,8.6,8.9,8.7,9.6,0.8,1.1,13.4,18.2,0.1,0.6,0.7,0.06,-3.1,-0.8,-3.9,-0.3
202,Kevin Willis,NA,1984,82,21.8,9.3,3.9,8.4,46.7,0,0.1,22.2,1.5,2.2,65.7,2.2,4.2,6.4,0.4,0.4,0.6,1.3,10.6,0,NA,PF,22,1,NBA,ATL,0.497,0.013,0.262,11,20.9,16,2.9,0.8,1.5,11.9,20.2,0.4,2.2,2.7,0.072,-2.3,-1.4,-3.8,-0.8
203,Lancaster Gordon,NA,1984,63,10.8,4.1,1.7,4.6,38.3,0,0.1,22.2,0.6,0.8,75.5,0.4,0.6,1,1.4,0.5,0.1,1.1,3,0,NA,SG,22,1,NBA,LAC,0.42,0.031,0.171,4.4,5.5,5,17.6,2.3,0.5,18.3,22.6,-1.2,0.4,-0.8,-0.055,-4.8,-1.2,-6.1,-0.7
204,Leon Wood,NA,1984,38,7.1,3.2,1.3,3.5,37.3,0.1,0.8,13.3,0.5,0.7,69.2,0.1,0.4,0.5,1.2,0.2,0,0.7,2,0,NA,PG,22,1,NBA,PHI,0.419,0.224,0.194,1.3,6.2,3.8,24.5,1.4,0,14.7,25.5,-0.3,0.2,-0.2,-0.029,-3.3,-2.5,-5.7,-0.3
206,Michael Cage,NA,1984,75,21.5,7.1,2.9,5.3,54.3,0,0,0,1.3,1.8,73.7,1.7,3.5,5.2,0.7,0.6,0.4,1.1,10,0,NA,PF,23,1,NBA,LAC,0.582,0,0.344,9,17.7,13.5,4.2,1.2,1.1,15,13.7,1.8,1.4,3.2,0.096,-1.3,-0.2,-1.5,0.2
208,Michael Jordan,2009,1984,82,38.3,28.2,10.2,19.8,51.5,0.1,0.6,17.3,7.7,9.1,84.5,2,4.5,6.5,5.9,2.4,0.8,3.5,29.2,1,NA,SG,21,1,NBA,CHI,0.592,0.032,0.459,6.3,13.2,9.8,25.3,3,1.3,13,29.8,10.3,3.7,14,0.213,5.8,1.5,7.3,7.4
209,Othell Wilson,NA,1984,74,17,4.4,1.8,3.9,46,0,0.2,18.8,0.7,1,71.1,0.5,1.3,1.8,2.9,1,0.2,1.3,6.6,0,NA,PG,23,1,NBA,GSW,0.501,0.055,0.261,2.9,9.3,5.8,22.2,2.8,0.5,22.6,13.1,0.1,0.7,0.7,0.028,-2.1,0.3,-1.8,0.1
210,Otis Thorpe,NA,1984,82,23.4,12.8,5,8.4,60,0,0,0,2.8,4.5,62,2.3,4.5,6.8,1.4,0.4,0.5,2.3,14.5,0,NA,PF,22,1,NBA,KCK,0.62,0.003,0.542,11.2,21.8,16.5,8.1,0.8,1.1,18.1,21.3,2.8,1.3,4,0.1,0.4,-1.3,-1,0.5
211,Ozell Jones,NA,1984,67,13.3,3.7,1.6,2.7,58.9,0,0,0,0.5,1.2,39.8,1,2.6,3.6,0.8,0.5,0.8,0.9,6.6,0,NA,C,24,1,NBA,SAS,0.566,0.006,0.461,8.5,21.4,15.2,7.7,1.6,3.6,22,12.5,0.1,1.2,1.3,0.073,-2.3,1.5,-0.8,0.3
213,Rick Carlisle,NA,1984,38,4.7,1.8,0.7,1.8,38.8,0,0.1,0,0.4,0.4,88.2,0.2,0.3,0.6,0.7,0.1,0,0.5,1.4,0,NA,SG,25,1,NBA,BOS,0.45,0.03,0.254,5.2,7.7,6.5,17.5,0.8,0,20.3,21.3,-0.2,0.1,-0.1,-0.021,-5.2,-2.3,-7.5,-0.3
214,Ron Anderson,NA,1984,36,14.4,5.8,2.3,5.4,43.1,0,0.1,50,1.1,1.4,82,1.1,1.4,2.4,0.9,0.3,0.2,0.9,5.4,0,NA,SF,26,1,NBA,CLE,0.484,0.01,0.256,8.1,10.2,9.2,9.1,0.8,0.7,13.5,19.4,0,0.3,0.3,0.032,-1.2,-1.4,-2.6,-0.1
215,Ron Cavenall,NA,1984,53,12.3,1.5,0.5,1.6,32.6,0,0,0,0.4,0.7,56.4,1,2.1,3.1,0.4,0.2,0.8,0.8,3.7,0,NA,C,25,1,NBA,NYK,0.378,0,0.453,9.2,20.7,14.7,3.5,0.9,3.9,30.4,9.4,-1,0.7,-0.2,-0.016,-6.4,0.6,-5.8,-0.6
